customer_id,age,gender,city,annual_income,spending_score,membership_years,total_orders,avg_order_value,last_purchase_days,preferred_category,churn
2328,43,Female,San Francisco,39177.0,81.0,3,39,311,339,Beauty,0
2329,25,Female,Miami,109254.0,73.0,8,47,346,299,Beauty,0
2330,64,Female,New York,88447.0,10.0,6,24,477,285,Groceries,1
2331,57,Male,Houston,77104.0,8.0,7,21,205,266,Home,1
2332,66,Male,Chicago,104335.0,21.0,2,52,31,140,Beauty,0
2333,29,Female,Dallas,134938.0,77.0,6,23,148,302,Electronics,0
2334,44,Male,Dallas,100730.0,59.0,8,49,391,286,Home,0
2335,25,Male,San Francisco,24951.0,50.0,8,38,453,350,Fashion,0
2336,42,Female,Los Angeles,126402.0,69.0,4,47,428,216,Beauty,0
2337,63,Male,Houston,48333.0,70.0,6,8,227,32,Sports,0
2338,21,Male,Houston,41673.0,30.0,5,7,152,303,Electronics,1
2339,50,Male,Phoenix,134421.0,95.0,9,2,358,88,Electronics,0
2340,18,Female,Houston,60870.0,17.0,8,30,215,63,Beauty,0
2341,36,Male,Dallas,141945.0,75.0,2,13,281,279,Groceries,0
2342,48,Female,Miami,147536.0,20.0,7,23,301,74,Fashion,0
2343,33,Male,Los Angeles,91101.0,48.0,7,29,388,306,Sports,1
2344,31,Male,Los Angeles,42821.0,73.0,1,38,122,124,Fashion,1
2345,65,Male,Chicago,45494.0,2.0,1,37,139,269,Fashion,1
2346,22,Female,Chicago,119477.0,37.0,4,20,202,285,Beauty,0
2347,58,Female,Chicago,,,5,33,442,121,Sports,1
2348,43,Male,Dallas,94160.0,4.0,4,29,28,346,Beauty,1
2349,45,Female,Dallas,132698.0,100.0,7,50,64,212,Beauty,0
2350,19,Male,San Francisco,131560.0,54.0,3,15,263,148,Groceries,0
2351,67,Female,Dallas,20835.0,25.0,7,23,289,78,Electronics,0
2352,23,Female,Dallas,145126.0,3.0,8,42,131,14,Groceries,1
2353,26,Male,Dallas,38646.0,9.0,6,3,74,136,Groceries,0
2354,50,Male,Dallas,143777.0,86.0,6,37,412,304,Beauty,1
2355,58,Male,Miami,97360.0,87.0,8,56,34,280,Groceries,1
2356,42,Male,Dallas,57335.0,76.0,8,29,56,79,Groceries,0
2357,65,Female,San Francisco,89351.0,74.0,7,45,197,243,Home,0
2358,30,Female,Houston,134934.0,34.0,6,8,146,193,Sports,0
2359,26,Female,Houston,22429.0,43.0,6,22,136,242,Electronics,0
2360,30,Male,Phoenix,,,10,53,359,51,Sports,0
2361,48,Male,Miami,80654.0,94.0,6,29,91,232,Electronics,0
2362,58,Female,Chicago,127422.0,22.0,8,2,371,259,Home,1
2363,28,Male,New York,129934.0,70.0,1,41,130,218,Beauty,1
2364,21,Female,Dallas,139975.0,2.0,5,49,168,206,Electronics,1
2365,51,Female,Phoenix,88143.0,94.0,3,59,204,314,Electronics,0
2366,55,Female,New York,111186.0,66.0,8,50,124,311,Electronics,1
2367,63,Female,San Francisco,124234.0,32.0,6,45,166,120,Home,0
2368,21,Female,Houston,117889.0,16.0,2,1,240,80,Sports,0
2369,55,Male,Phoenix,122326.0,76.0,7,44,333,42,Home,0
2370,36,Male,San Francisco,97527.0,1.0,7,20,370,21,Electronics,0
2371,23,Male,Phoenix,106704.0,72.0,5,52,393,10,Groceries,0
2372,51,Female,Los Angeles,51099.0,48.0,8,21,25,313,Electronics,0
2373,35,Female,San Francisco,59385.0,50.0,5,37,279,153,Groceries,0
2374,30,Female,Houston,55919.0,13.0,1,8,318,312,Beauty,0
2375,58,Female,Houston,116952.0,15.0,9,27,368,294,Home,1
2376,40,Male,Miami,80782.0,53.0,4,47,61,86,Groceries,0
2377,36,Male,Phoenix,91116.0,44.0,2,59,278,113,Home,0
2378,62,Female,Dallas,92590.0,8.0,4,35,404,189,Fashion,0
2379,28,Female,Houston,109626.0,74.0,9,6,458,112,Sports,0
2380,18,Female,Phoenix,60387.0,46.0,2,45,290,175,Fashion,1
2381,41,Male,Miami,35823.0,69.0,4,44,66,310,Groceries,0
2382,24,Male,Dallas,66015.0,19.0,2,19,104,302,Fashion,1
2383,42,Male,San Francisco,122877.0,38.0,5,18,193,4,Sports,0
2384,38,Female,Miami,35339.0,11.0,3,56,77,222,Groceries,1
2385,32,Female,Los Angeles,149949.0,43.0,10,1,498,221,Beauty,0
2386,18,Male,Dallas,23491.0,20.0,2,25,218,171,Beauty,0
2387,29,Female,Phoenix,20706.0,20.0,9,27,228,318,Sports,1
2388,24,Male,Houston,117493.0,21.0,5,7,267,213,Sports,0
2389,32,Female,Houston,35728.0,82.0,10,44,230,253,Groceries,0
2390,38,Male,Phoenix,26997.0,57.0,5,42,58,124,Home,0
2391,36,Female,Phoenix,123537.0,50.0,1,29,271,128,Groceries,0
2392,46,Male,Phoenix,80408.0,74.0,6,31,150,213,Home,1
2393,42,Male,Chicago,78097.0,98.0,7,44,433,112,Home,0
2394,50,Male,Dallas,149526.0,26.0,1,43,310,85,Home,0
2395,66,Male,Houston,58523.0,30.0,9,36,269,4,Groceries,0
2396,49,Male,Dallas,141648.0,73.0,8,19,460,65,Electronics,0
2397,66,Male,Miami,45163.0,31.0,8,6,432,318,Electronics,1
2398,52,Female,Houston,37718.0,42.0,7,25,453,346,Beauty,1
2399,61,Female,Chicago,107508.0,68.0,5,31,465,120,Electronics,0
2400,55,Female,Phoenix,,,3,9,71,243,Electronics,0
2401,43,Male,Los Angeles,59619.0,61.0,9,20,393,137,Home,1
2402,28,Male,Phoenix,32126.0,70.0,7,10,33,247,Home,0
2403,52,Female,San Francisco,109131.0,78.0,10,37,438,45,Sports,0
2404,25,Male,Phoenix,84926.0,68.0,10,27,175,146,Home,0
2405,63,Male,Chicago,,,8,13,461,176,Groceries,0
2406,31,Male,Dallas,97654.0,17.0,6,41,49,42,Sports,0
2407,27,Male,Houston,23317.0,19.0,5,2,109,297,Sports,1
2408,19,Male,Phoenix,64980.0,51.0,8,50,410,89,Electronics,0
2409,63,Female,Houston,64115.0,70.0,3,21,186,218,Home,0
2410,26,Female,New York,81646.0,63.0,7,33,370,228,Electronics,0
2411,20,Female,Miami,63158.0,93.0,2,24,88,298,Home,0
2412,38,Female,Dallas,75963.0,75.0,3,53,182,291,Electronics,1
2413,43,Female,Houston,67631.0,80.0,2,44,261,67,Electronics,0
2414,25,Male,Los Angeles,69316.0,30.0,5,42,402,251,Electronics,1
2415,65,Male,Miami,125364.0,25.0,7,34,71,41,Groceries,0
2416,19,Male,San Francisco,79342.0,75.0,10,9,161,99,Beauty,0
2417,23,Male,San Francisco,35504.0,71.0,10,2,82,306,Electronics,0
2418,45,Female,Los Angeles,88593.0,26.0,1,55,311,360,Fashion,1
2419,46,Female,Phoenix,46660.0,56.0,10,56,110,342,Fashion,0
2420,43,Female,Miami,57196.0,22.0,9,30,171,79,Fashion,0
2421,42,Male,Houston,85938.0,89.0,1,22,443,301,Groceries,0
2422,29,Female,Miami,28605.0,19.0,1,46,176,199,Sports,0
2423,22,Male,Phoenix,77388.0,31.0,10,11,328,147,Electronics,1
2424,51,Female,Chicago,101297.0,26.0,8,55,384,106,Fashion,0
2425,65,Female,Dallas,75501.0,42.0,6,43,169,193,Groceries,0
2426,54,Male,Los Angeles,73309.0,41.0,6,17,347,122,Sports,1
2427,32,Male,Phoenix,47043.0,100.0,9,36,290,77,Fashion,0
2428,61,Female,Chicago,53635.0,23.0,4,13,388,312,Home,1
2429,53,Female,Miami,99315.0,47.0,8,7,88,112,Beauty,0
2430,32,Male,Miami,100691.0,13.0,4,16,135,349,Electronics,1
2431,60,Female,Phoenix,126514.0,89.0,2,33,211,297,Beauty,0
2432,65,Female,Houston,53132.0,66.0,8,45,23,170,Beauty,0
2433,40,Male,Miami,109387.0,66.0,7,1,94,6,Home,0
2434,23,Female,Houston,35366.0,16.0,4,11,421,197,Home,0
2435,63,Male,Houston,113944.0,73.0,9,6,317,98,Home,0
2436,67,Female,Dallas,92107.0,28.0,9,20,260,329,Sports,1
2437,61,Male,Houston,,,8,35,49,230,Fashion,0
2438,60,Female,New York,135267.0,35.0,1,44,162,168,Electronics,0
2439,62,Male,Dallas,142362.0,41.0,7,37,345,297,Home,1
2440,38,Female,Chicago,77889.0,77.0,5,41,202,265,Groceries,0
2441,40,Male,Chicago,99553.0,31.0,7,26,456,8,Electronics,0
2442,60,Female,Miami,59236.0,85.0,9,58,35,172,Electronics,1
2443,33,Female,Miami,24150.0,32.0,2,12,130,360,Electronics,1
2444,64,Female,Houston,131369.0,54.0,4,30,379,195,Home,0
2445,32,Female,Dallas,39423.0,98.0,4,28,220,269,Home,0
2446,42,Female,Dallas,24137.0,72.0,2,27,126,19,Fashion,0
2447,53,Female,New York,49992.0,59.0,3,42,398,354,Home,1
2448,28,Female,Houston,130540.0,41.0,8,19,181,352,Home,1
2449,68,Female,New York,114438.0,66.0,9,5,302,49,Electronics,0
2450,32,Female,San Francisco,135140.0,96.0,6,58,288,356,Fashion,0
2451,21,Male,Houston,64921.0,54.0,10,5,174,338,Beauty,1
2452,38,Male,Los Angeles,141225.0,40.0,2,41,92,158,Home,1
2453,30,Female,Los Angeles,99369.0,28.0,2,27,216,66,Groceries,0
2454,39,Male,Phoenix,86917.0,37.0,7,28,262,347,Home,0
2455,36,Female,Houston,93690.0,65.0,8,26,105,59,Beauty,0
2456,51,Female,Dallas,54235.0,74.0,8,27,306,309,Electronics,0
2457,31,Male,Miami,98975.0,55.0,6,52,278,308,Fashion,1
2458,21,Female,Chicago,39122.0,4.0,10,49,305,337,Electronics,0
2459,65,Female,Phoenix,43956.0,99.0,8,42,168,159,Sports,0
2460,69,Male,Miami,83879.0,10.0,1,21,374,271,Home,1
2461,63,Male,Los Angeles,78560.0,47.0,9,1,409,121,Groceries,1
2462,44,Female,Houston,141435.0,75.0,1,54,495,254,Sports,1
2463,46,Male,Phoenix,102800.0,14.0,3,28,435,261,Home,1
2464,64,Male,Houston,130310.0,38.0,9,48,445,135,Sports,0
2465,45,Female,Los Angeles,88685.0,12.0,5,58,209,274,Beauty,0
2466,52,Male,Phoenix,44660.0,45.0,9,58,236,56,Home,0
2467,25,Male,Los Angeles,148029.0,17.0,9,15,435,331,Groceries,0
2468,33,Female,New York,126196.0,80.0,6,55,374,96,Home,0
2469,59,Male,Los Angeles,106064.0,35.0,1,17,105,114,Sports,0
2470,53,Male,Dallas,134440.0,66.0,10,26,235,357,Fashion,1
2471,47,Female,Dallas,21168.0,75.0,7,20,442,28,Sports,0
2472,35,Female,Houston,65124.0,41.0,6,25,339,306,Home,1
2473,19,Female,Chicago,55897.0,67.0,9,13,137,2,Home,0
2474,66,Male,Los Angeles,35032.0,29.0,7,33,433,212,Fashion,0
2475,30,Female,Miami,72797.0,18.0,4,25,466,68,Electronics,0
2476,21,Female,Dallas,55294.0,20.0,7,8,389,128,Fashion,0
2477,43,Male,San Francisco,63827.0,14.0,2,5,499,333,Electronics,1
2478,42,Female,Chicago,23516.0,34.0,6,6,434,24,Groceries,0
2479,47,Female,New York,39751.0,49.0,6,23,106,253,Home,0
2480,28,Female,Phoenix,50373.0,54.0,2,52,59,230,Beauty,0
2481,24,Female,Phoenix,,,4,30,180,176,Beauty,0
2482,48,Male,Dallas,50270.0,58.0,8,14,210,221,Sports,0
2483,61,Female,Chicago,30386.0,42.0,8,54,44,36,Fashion,1
2484,27,Female,Dallas,121859.0,58.0,8,23,439,2,Fashion,0
2485,56,Male,Phoenix,84817.0,82.0,8,11,171,361,Beauty,0
2486,30,Female,San Francisco,85184.0,30.0,1,31,114,274,Electronics,0
2487,48,Male,Los Angeles,134316.0,25.0,2,6,461,177,Fashion,0
2488,24,Male,Chicago,99693.0,63.0,4,11,442,264,Electronics,0
2489,66,Male,Houston,57879.0,19.0,9,13,65,186,Electronics,1
2490,59,Female,Los Angeles,125056.0,72.0,3,12,480,15,Electronics,0
2491,59,Male,Los Angeles,69597.0,92.0,6,54,157,279,Electronics,0
2492,53,Male,Los Angeles,59132.0,8.0,7,2,490,194,Sports,1
2493,37,Male,Houston,23626.0,95.0,8,53,485,198,Sports,0
2494,21,Female,San Francisco,105936.0,3.0,7,35,307,349,Beauty,1
2495,24,Female,New York,122179.0,67.0,3,55,372,305,Sports,1
2496,18,Female,San Francisco,123801.0,86.0,6,36,183,64,Groceries,0
2497,61,Female,San Francisco,101515.0,81.0,5,17,431,290,Fashion,0
2498,62,Female,San Francisco,97065.0,100.0,10,28,419,18,Groceries,0
2499,59,Female,Miami,75390.0,17.0,4,28,35,64,Sports,0
2500,64,Female,Dallas,36645.0,14.0,1,22,37,362,Fashion,1
